locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T20:00:00+00:00,2021-09-30T01:30:00+05:30,pm10,68,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T19:45:00+00:00,2021-09-30T01:15:00+05:30,pm25,241,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T19:45:00+00:00,2021-09-30T01:15:00+05:30,pm10,68,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T19:15:00+00:00,2021-09-30T00:45:00+05:30,pm25,241,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T19:15:00+00:00,2021-09-30T00:45:00+05:30,pm10,68,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T18:30:00+00:00,2021-09-30T00:00:00+05:30,pm10,73,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T18:15:00+00:00,2021-09-29T23:45:00+05:30,pm10,73,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T17:00:00+00:00,2021-09-29T22:30:00+05:30,pm10,84,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T16:45:00+00:00,2021-09-29T22:15:00+05:30,pm10,84,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T16:00:00+00:00,2021-09-29T21:30:00+05:30,pm10,95,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T15:30:00+00:00,2021-09-29T21:00:00+05:30,pm10,95,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T12:00:00+00:00,2021-09-29T17:30:00+05:30,pm10,121,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T12:00:00+00:00,2021-09-29T17:30:00+05:30,pm25,46,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T10:45:00+00:00,2021-09-29T16:15:00+05:30,pm10,69,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T10:45:00+00:00,2021-09-29T16:15:00+05:30,pm25,28,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T10:00:00+00:00,2021-09-29T15:30:00+05:30,pm25,19,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T10:00:00+00:00,2021-09-29T15:30:00+05:30,pm10,70,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T09:30:00+00:00,2021-09-29T15:00:00+05:30,pm25,19,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T09:30:00+00:00,2021-09-29T15:00:00+05:30,pm10,70,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T09:15:00+00:00,2021-09-29T14:45:00+05:30,pm10,70,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T09:15:00+00:00,2021-09-29T14:45:00+05:30,pm25,19,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T08:45:00+00:00,2021-09-29T14:15:00+05:30,pm10,33,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T08:45:00+00:00,2021-09-29T14:15:00+05:30,pm25,3,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T08:00:00+00:00,2021-09-29T13:30:00+05:30,pm10,41,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T07:45:00+00:00,2021-09-29T13:15:00+05:30,pm10,41,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T07:15:00+00:00,2021-09-29T12:45:00+05:30,pm10,41,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T05:45:00+00:00,2021-09-29T11:15:00+05:30,pm25,56,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T05:45:00+00:00,2021-09-29T11:15:00+05:30,pm10,132,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T04:15:00+00:00,2021-09-29T09:45:00+05:30,pm25,41,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T04:15:00+00:00,2021-09-29T09:45:00+05:30,pm10,132,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T03:45:00+00:00,2021-09-29T09:15:00+05:30,pm25,46,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T03:45:00+00:00,2021-09-29T09:15:00+05:30,pm10,122,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T03:00:00+00:00,2021-09-29T08:30:00+05:30,pm10,70,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T03:00:00+00:00,2021-09-29T08:30:00+05:30,pm25,34,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T02:30:00+00:00,2021-09-29T08:00:00+05:30,pm10,70,µg/m³,28.647622,77.315809
